date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:32:48	2511/2511	---M--	200	added ('OK')	image/png	date:Mon,%2029%20May%202023%2014:41:52%20GMT	https://ifrfund.com/images/pay3.png	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/pay3.png	(from https://ifrfund.com/?gclid=CjwKCAiAq4KuBhA6EiwArMAw1OQkQExyW7kh2uVXxpc0x8GaVjAYkfLwi4yAAscSUkyEpaf-QsnPwBoC1RIQAvD_BwE)
02:32:49	3684/3684	---M--	200	added ('OK')	image/png	date:Mon,%2029%20May%202023%2014:41:54%20GMT	https://ifrfund.com/images/pay4.png	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/pay4.png	(from https://ifrfund.com/?gclid=CjwKCAiAq4KuBhA6EiwArMAw1OQkQExyW7kh2uVXxpc0x8GaVjAYkfLwi4yAAscSUkyEpaf-QsnPwBoC1RIQAvD_BwE)
02:32:50	3249/3249	---M--	200	added ('OK')	image/png	date:Mon,%2029%20May%202023%2014:41:54%20GMT	https://ifrfund.com/images/pay6.png	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/pay6.png	(from https://ifrfund.com/?gclid=CjwKCAiAq4KuBhA6EiwArMAw1OQkQExyW7kh2uVXxpc0x8GaVjAYkfLwi4yAAscSUkyEpaf-QsnPwBoC1RIQAvD_BwE)
02:32:51	2974/2974	---M--	200	added ('OK')	image/png	date:Mon,%2029%20May%202023%2014:41:54%20GMT	https://ifrfund.com/images/pay7.png	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/pay7.png	(from https://ifrfund.com/?gclid=CjwKCAiAq4KuBhA6EiwArMAw1OQkQExyW7kh2uVXxpc0x8GaVjAYkfLwi4yAAscSUkyEpaf-QsnPwBoC1RIQAvD_BwE)
02:32:52	2130/2130	---M--	200	added ('OK')	image/png	date:Mon,%2029%20May%202023%2014:41:56%20GMT	https://ifrfund.com/images/pay8.png	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/pay8.png	(from https://ifrfund.com/?gclid=CjwKCAiAq4KuBhA6EiwArMAw1OQkQExyW7kh2uVXxpc0x8GaVjAYkfLwi4yAAscSUkyEpaf-QsnPwBoC1RIQAvD_BwE)
02:32:53	1968/1968	---M--	200	added ('OK')	image/png	date:Mon,%2029%20May%202023%2014:41:58%20GMT	https://ifrfund.com/images/pay9.png	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/pay9.png	(from https://ifrfund.com/?gclid=CjwKCAiAq4KuBhA6EiwArMAw1OQkQExyW7kh2uVXxpc0x8GaVjAYkfLwi4yAAscSUkyEpaf-QsnPwBoC1RIQAvD_BwE)
02:32:54	2604/2604	---M--	200	added ('OK')	image/png	date:Mon,%2029%20May%202023%2014:41:58%20GMT	https://ifrfund.com/images/pay10.png	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/pay10.png	(from https://ifrfund.com/?gclid=CjwKCAiAq4KuBhA6EiwArMAw1OQkQExyW7kh2uVXxpc0x8GaVjAYkfLwi4yAAscSUkyEpaf-QsnPwBoC1RIQAvD_BwE)
02:32:55	18485/18485	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2029%20May%202023%2014:42:00%20GMT	https://ifrfund.com/images/js/lity.js	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/js/lity.js	(from https://ifrfund.com/?gclid=CjwKCAiAq4KuBhA6EiwArMAw1OQkQExyW7kh2uVXxpc0x8GaVjAYkfLwi4yAAscSUkyEpaf-QsnPwBoC1RIQAvD_BwE)
02:32:57	151480/151480	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2029%20May%202023%2014:42:00%20GMT	https://ifrfund.com/fonts/892951b494976f7fd57f5d460c690966.eot	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/fonts/892951b494976f7fd57f5d460c690966.eot	(from https://ifrfund.com/style.css)
02:32:59	151480/151480	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2029%20May%202023%2014:42:02%20GMT	https://ifrfund.com/fonts/892951b494976f7fd57f5d460c690966-1.eot	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/fonts/892951b494976f7fd57f5d460c690966-1.eot	(from https://ifrfund.com/style.css)
02:32:59	44420/44420	---M--	200	added ('OK')	font/woff2	date:Tue,%2026%20Oct%202021%2006:07:12%20GMT	https://ifrfund.com/fonts/892951b494976f7fd57f5d460c690966.woff2	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/fonts/892951b494976f7fd57f5d460c690966.woff2	(from https://ifrfund.com/style.css)
02:33:01	65336/65336	---M--	200	added ('OK')	font/woff	date:Tue,%2026%20Oct%202021%2006:07:14%20GMT	https://ifrfund.com/fonts/892951b494976f7fd57f5d460c690966.woff	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/fonts/892951b494976f7fd57f5d460c690966.woff	(from https://ifrfund.com/style.css)
02:33:01	151180/151180	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2029%20May%202023%2014:42:06%20GMT	https://ifrfund.com/fonts/892951b494976f7fd57f5d460c690966.ttf	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/fonts/892951b494976f7fd57f5d460c690966.ttf	(from https://ifrfund.com/style.css)
02:33:01	394754/394754	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2029%20May%202023%2014:42:08%20GMT	https://ifrfund.com/fonts/892951b494976f7fd57f5d460c690966.svg	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/fonts/892951b494976f7fd57f5d460c690966.svg	(from https://ifrfund.com/style.css)
02:33:03	95942/95942	---M--	200	added ('OK')	image/jpeg	date:Sun,%2028%20May%202023%2010:27:22%20GMT	https://ifrfund.com/images/banner-bg1.jpg	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/banner-bg1.jpg	(from https://ifrfund.com/style.css)
02:33:04	115724/115724	---M--	200	added ('OK')	image/png	date:Mon,%2029%20May%202023%2014:42:10%20GMT	https://ifrfund.com/images/bg-number.png	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/bg-number.png	(from https://ifrfund.com/style.css)
02:33:05	708/708	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2014:42:58%20GMT	https://ifrfund.com/images/play.html	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/play.html	(from https://ifrfund.com/style.css)
02:33:05	245653/245653	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20May%202023%2014:42:10%20GMT	https://ifrfund.com/images/about-bg.jpg	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/about-bg.jpg	(from https://ifrfund.com/style.css)
02:33:07	93238/93238	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20May%202023%2014:42:12%20GMT	https://ifrfund.com/images/plan-bg.jpg	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/plan-bg.jpg	(from https://ifrfund.com/style.css)
02:33:08	21343/21343	---M--	200	added ('OK')	image/png	date:Mon,%2029%20May%202023%2014:42:14%20GMT	https://ifrfund.com/images/plan1.png	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/plan1.png	(from https://ifrfund.com/style.css)
02:33:08	23030/23030	---M--	200	added ('OK')	image/png	date:Mon,%2029%20May%202023%2014:42:16%20GMT	https://ifrfund.com/images/plan-ani.png	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/plan-ani.png	(from https://ifrfund.com/style.css)
02:33:10	62797/62797	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20May%202023%2014:42:16%20GMT	https://ifrfund.com/images/ref-bg.jpg	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/ref-bg.jpg	(from https://ifrfund.com/style.css)
02:33:10	4513/4513	---M--	200	added ('OK')	image/png	date:Mon,%2029%20May%202023%2014:42:18%20GMT	https://ifrfund.com/images/stat-head.png	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/stat-head.png	(from https://ifrfund.com/style.css)
02:33:11	42803/42803	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20May%202023%2014:42:20%20GMT	https://ifrfund.com/images/last-bg.jpg	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/last-bg.jpg	(from https://ifrfund.com/style.css)
02:33:12	29085/29085	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20May%202023%2014:42:20%20GMT	https://ifrfund.com/images/foot-bg.jpg	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/foot-bg.jpg	(from https://ifrfund.com/style.css)
02:33:14	340519/340519	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20May%202023%2014:42:22%20GMT	https://ifrfund.com/images/about-bg2.jpg	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/about-bg2.jpg	(from https://ifrfund.com/style.css)
02:33:15	708/708	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2014:42:58%20GMT	https://ifrfund.com/images/disabled.html	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/disabled.html	(from https://ifrfund.com/style.css)
02:33:15	708/708	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2014:42:58%20GMT	https://ifrfund.com/images/enabled.html	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/enabled.html	(from https://ifrfund.com/style.css)
02:33:16	708/708	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2014:42:58%20GMT	https://ifrfund.com/images/tablet.html	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/tablet.html	(from https://ifrfund.com/style.css)
02:33:17	708/708	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2014:42:58%20GMT	https://ifrfund.com/images/polygon-wrapper.html	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/polygon-wrapper.html	(from https://ifrfund.com/style.css)
02:33:18	708/708	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2014:42:58%20GMT	https://ifrfund.com/images/polygon-1-hover.html	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/polygon-1-hover.html	(from https://ifrfund.com/style.css)
02:33:19	708/708	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2014:42:58%20GMT	https://ifrfund.com/images/polygon-1.html	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/polygon-1.html	(from https://ifrfund.com/style.css)
02:33:20	708/708	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2014:42:58%20GMT	https://ifrfund.com/images/arrow-bg.html	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/arrow-bg.html	(from https://ifrfund.com/style.css)
02:33:21	708/708	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2014:42:58%20GMT	https://ifrfund.com/images/polygon-2-hover.html	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/polygon-2-hover.html	(from https://ifrfund.com/style.css)
02:33:22	708/708	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2014:42:58%20GMT	https://ifrfund.com/images/polygon-2.html	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/polygon-2.html	(from https://ifrfund.com/style.css)
02:33:23	708/708	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2014:42:58%20GMT	https://ifrfund.com/images/polygon-3-hover.html	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/polygon-3-hover.html	(from https://ifrfund.com/style.css)
02:33:24	708/708	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2014:42:58%20GMT	https://ifrfund.com/images/polygon-3.html	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/polygon-3.html	(from https://ifrfund.com/style.css)
02:33:25	708/708	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2014:43:00%20GMT	https://ifrfund.com/images/polygon-4-hover.html	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/polygon-4-hover.html	(from https://ifrfund.com/style.css)
02:33:26	708/708	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2014:43:00%20GMT	https://ifrfund.com/images/polygon-4.html	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/polygon-4.html	(from https://ifrfund.com/style.css)
02:33:27	708/708	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2014:43:00%20GMT	https://ifrfund.com/images/polygon-5-hover.html	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/polygon-5-hover.html	(from https://ifrfund.com/style.css)
02:33:28	708/708	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2014:43:00%20GMT	https://ifrfund.com/images/polygon-5.html	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/polygon-5.html	(from https://ifrfund.com/style.css)
02:33:29	708/708	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2014:43:00%20GMT	https://ifrfund.com/images/polygon-6-hover.html	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/polygon-6-hover.html	(from https://ifrfund.com/style.css)
02:33:30	708/708	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2014:43:00%20GMT	https://ifrfund.com/images/polygon-6.html	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/polygon-6.html	(from https://ifrfund.com/style.css)
02:33:31	708/708	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2014:43:00%20GMT	https://ifrfund.com/images/title-after.html	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/title-after.html	(from https://ifrfund.com/style.css)
02:33:32	1082/1082	---M--	200	added ('OK')	image/png	date:Mon,%2029%20May%202023%2014:42:36%20GMT	https://ifrfund.com/images/heading-line.png	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/heading-line.png	(from https://ifrfund.com/style.css)
02:33:33	708/708	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2014:43:00%20GMT	https://ifrfund.com/images/chart.html	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/chart.html	(from https://ifrfund.com/style.css)
02:33:34	708/708	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2014:43:00%20GMT	https://ifrfund.com/images/fundsFromBg.html	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/fundsFromBg.html	(from https://ifrfund.com/style.css)
02:33:35	708/708	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2014:43:00%20GMT	https://ifrfund.com/images/planBg.html	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/planBg.html	(from https://ifrfund.com/style.css)
02:33:36	708/708	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2014:43:00%20GMT	https://ifrfund.com/images/banner-3.html	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/banner-3.html	(from https://ifrfund.com/style.css)
02:33:37	708/708	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2014:43:00%20GMT	https://ifrfund.com/images/dash.html	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/dash.html	(from https://ifrfund.com/style.css)
02:33:38	708/708	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2014:43:00%20GMT	https://ifrfund.com/images/banner_10.html	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/banner_10.html	(from https://ifrfund.com/style.css)
02:33:39	708/708	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2014:43:00%20GMT	https://ifrfund.com/images/plan_bg.html	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/plan_bg.html	(from https://ifrfund.com/style.css)
02:33:40	708/708	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2014:43:00%20GMT	https://ifrfund.com/images/pay-bg.html	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/pay-bg.html	(from https://ifrfund.com/style-admin.css)
02:33:42	63061/63061	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20May%202023%2014:42:42%20GMT	https://ifrfund.com/images/refer-bg.jpg	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/refer-bg.jpg	(from https://ifrfund.com/style-admin.css)
02:33:43	708/708	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2014:43:00%20GMT	https://ifrfund.com/images/dshbxbk0.html	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/dshbxbk0.html	(from https://ifrfund.com/style-admin.css)
02:33:44	708/708	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2014:43:00%20GMT	https://ifrfund.com/images/dshbxsdw.html	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/dshbxsdw.html	(from https://ifrfund.com/style-admin.css)
02:33:44	708/708	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2014:43:00%20GMT	https://ifrfund.com/images/grey_buildings.html	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/grey_buildings.html	(from https://ifrfund.com/style-admin.css)
02:33:45	708/708	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2014:43:00%20GMT	https://ifrfund.com/images/inner-bg.html	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/inner-bg.html	(from https://ifrfund.com/style-admin.css)
02:33:46	708/708	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2014:43:00%20GMT	https://ifrfund.com/images/white_curve_bg.html	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/white_curve_bg.html	(from https://ifrfund.com/style-admin.css)
02:33:47	708/708	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2014:43:00%20GMT	https://ifrfund.com/images/plan_title_design.html	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/plan_title_design.html	(from https://ifrfund.com/style-admin.css)
02:33:48	708/708	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2014:43:00%20GMT	https://ifrfund.com/images/plan_icon_bg_2.html	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/plan_icon_bg_2.html	(from https://ifrfund.com/style-admin.css)
02:33:49	708/708	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2014:43:00%20GMT	https://ifrfund.com/images/plan_icon_bg_1.html	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/plan_icon_bg_1.html	(from https://ifrfund.com/style-admin.css)
02:33:50	708/708	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20May%202023%2014:43:00%20GMT	https://ifrfund.com/images/plan_icon_bg_3.html	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/plan_icon_bg_3.html	(from https://ifrfund.com/style-admin.css)
02:33:51	1482/1482	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2005%20Feb%202024%2010:33:51%20GMT	https://ifrfund.com/owl.video.play.html	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/owl.video.play.html	(from https://ifrfund.com/owl.carousel.min.css)
02:33:52	1482/1482	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2005%20Feb%202024%2010:33:52%20GMT	https://ifrfund.com/indexbc14.html?a=home	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/indexbc14bc14.html	(from https://ifrfund.com/about)
02:33:54	17303/17303	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202024%2010:33:53%20GMT	https://ifrfund.com/password/reset	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/password/reset.html	(from https://ifrfund.com/faqs)
02:33:56	84355/84355	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2004%20May%202020%2022:11:48%20GMT	https://ifrfund.com/cdnjs.cloudflare.com/ajax/libs/jquery/2.1.3/jquery.min.js	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/cdnjs.cloudflare.com/ajax/libs/jquery/2.1.3/jquery.min.js	(from https://ifrfund.com/faqs)
02:33:56	67/67	---M--	200	added ('OK')	application/javascript	date:Mon,%2029%20May%202023%2014:42:54%20GMT	https://ifrfund.com/images/js/faqscript.js	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/js/faqscript.js	(from https://ifrfund.com/faqs)
02:33:58	1239/1239	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2025%20May%202023%2014:39:22%20GMT	https://ifrfund.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://ifrfund.com/contact)
02:33:59	227912/227912	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20May%202023%2014:42:54%20GMT	https://ifrfund.com/images/support2.jpg	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/images/support2.jpg	(from https://ifrfund.com/contact)
02:33:59	1482/1482	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2005%20Feb%202024%2010:33:59%20GMT	https://ifrfund.com/indexa972.html?a=rules	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/indexa972a972.html	(from https://ifrfund.com/login)
02:34:00	2218/2218	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jun%202023%2008:29:03%20GMT	https://ifrfund.com/assets/images/logo/icon.png	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/assets/images/logo/icon.png	(from https://ifrfund.com/password/reset)
02:34:01	121198/121198	---M-Z	200	added ('OK')	text/css	date:Sat,%2013%20Jan%202018%2011:11:10%20GMT	https://ifrfund.com/assets/front/css/bootstrap.min.css	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/assets/front/css/bootstrap.min.css	(from https://ifrfund.com/password/reset)
02:34:02	28986/28986	---M-Z	200	added ('OK')	text/css	date:Sat,%2013%20Jan%202018%2011:11:10%20GMT	https://ifrfund.com/assets/front/css/font-awesome.min.css	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/assets/front/css/font-awesome.min.css	(from https://ifrfund.com/password/reset)
02:34:03	17577/17577	---M-Z	200	added ('OK')	text/css	date:Sat,%2013%20Jan%202018%2011:11:10%20GMT	https://ifrfund.com/assets/front/css/lightcase.css	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/assets/front/css/lightcase.css	(from https://ifrfund.com/password/reset)
02:34:04	52789/52789	---M-Z	200	added ('OK')	text/css	date:Sat,%2013%20Jan%202018%2011:11:10%20GMT	https://ifrfund.com/assets/front/css/animate.min.css	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/assets/front/css/animate.min.css	(from https://ifrfund.com/password/reset)
02:34:05	1776/1776	---M-Z	200	added ('OK')	text/css	date:Sat,%2013%20Jan%202018%2011:11:10%20GMT	https://ifrfund.com/assets/front/css/slick.css	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/assets/front/css/slick.css	(from https://ifrfund.com/password/reset)
02:34:06	2505/2505	---M-Z	200	added ('OK')	text/css	date:Sat,%2013%20Jan%202018%2011:11:10%20GMT	https://ifrfund.com/assets/front/css/slicknav.min.css	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/assets/front/css/slicknav.min.css	(from https://ifrfund.com/password/reset)
02:34:07	17759/17759	---M-Z	200	added ('OK')	text/css	date:Sat,%2013%20Jan%202018%2011:11:10%20GMT	https://ifrfund.com/assets/front/css/swiper.min.css	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/assets/front/css/swiper.min.css	(from https://ifrfund.com/password/reset)
02:34:09	133388/133388	---M-Z	200	added ('OK')	text/css	date:Sat,%2013%20Jan%202018%2011:11:10%20GMT	https://ifrfund.com/assets/front/css/style.css	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/assets/front/css/style.css	(from https://ifrfund.com/password/reset)
02:34:10	13737/13737	---MCZ	200	added ('OK')	text/css	date:Mon,%2005%20Feb%202024%2010:34:10%20GMT	https://ifrfund.com/assets/css/color.php?color=FF5733	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/assets/css/color78b2.css	(from https://ifrfund.com/password/reset)
02:34:11	53067/53067	---M-Z	200	added ('OK')	text/css	date:Sat,%2013%20Jan%202018%2011:11:10%20GMT	https://ifrfund.com/assets/front/css/responsive.css	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/assets/front/css/responsive.css	(from https://ifrfund.com/password/reset)
02:34:11	86659/86659	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2013%20Jan%202018%2011:11:10%20GMT	https://ifrfund.com/assets/js/jquery.min.js	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/assets/js/jquery.min.js	(from https://ifrfund.com/password/reset)
02:34:12	9003/9003	---M-Z	200	added ('OK')	text/css	date:Sat,%2013%20Jan%202018%2011:11:10%20GMT	https://ifrfund.com/assets/front/2/css/style.css	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/assets/front/2/css/style.css	(from https://ifrfund.com/password/reset)
02:34:13	51364/51364	---M-Z	200	added ('OK')	application/javascript	date:Sat,%2013%20Jan%202018%2011:11:10%20GMT	https://ifrfund.com/assets/front/2/js/modernizr.js	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/assets/front/2/js/modernizr.js	(from https://ifrfund.com/password/reset)
02:34:14	2675/2675	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Jun%202023%2008:29:03%20GMT	https://ifrfund.com/assets/images/logo/logo.png	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/assets/images/logo/logo.png	(from https://ifrfund.com/password/reset)
02:34:16	18679/18679	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202024%2010:34:15%20GMT	https://ifrfund.com/menu/1/menu1	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/menu/1/menu1.html	(from https://ifrfund.com/password/reset)
02:34:18	1482/1482	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2005%20Feb%202024%2010:34:17%20GMT	https://ifrfund.com/assets/images/1506121478.jpg	/Users/Dj_Ice-Beatz/Coinshark%20/Investment/ifrfund.com/assets/images/1506121478.8d.delayed	(from https://ifrfund.com/password/reset)
